Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status,total_nights,total_guests,month_name,arrival_date_with_month,total_amount
INN32281,2,0,1,3,Meal Plan 1,0,Room_Type 1,237,2018,10,17,Online,0,0,0,91,2,Cancelled,4,2,October,43390,364
INN32282,1,0,2,2,Meal Plan 1,0,Room_Type 1,16,2018,1,31,Offline,0,0,0,43,0,Not_Cancelled,4,1,January,43131,172
INN32283,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76,0,Not_Cancelled,4,1,February,43158,304
INN32284,2,0,1,4,Meal Plan 1,0,Room_Type 1,13,2017,10,12,Online,0,0,0,126,1,Not_Cancelled,5,2,October,43020,630
INN32285,2,1,0,1,Meal Plan 1,0,Room_Type 1,13,2018,10,26,Offline,0,0,0,110,1,Not_Cancelled,1,3,October,43399,110
INN32286,2,1,0,1,Meal Plan 1,0,Room_Type 1,70,2018,7,7,Online,0,0,0,134,0,Cancelled,1,3,July,43288,134
INN32287,1,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,80,0,Not_Cancelled,7,1,September,43348,560
INN32288,2,0,1,4,Meal Plan 2,0,Room_Type 1,26,2018,4,18,Offline,0,0,0,134,0,Not_Cancelled,5,2,April,43208,670
INN32289,2,2,0,3,Meal Plan 2,0,Room_Type 6,84,2018,12,8,Online,0,0,0,231,1,Not_Cancelled,3,4,December,43442,693
INN32290,2,0,1,2,Meal Plan 1,0,Room_Type 4,110,2018,10,28,Online,0,0,0,104,1,Not_Cancelled,3,2,October,43401,312
INN32291,2,0,1,1,Meal Plan 1,0,Room_Type 1,3,2017,9,19,Corporate,0,0,0,120,0,Cancelled,2,2,September,42997,240
INN32292,2,0,1,3,Meal Plan 1,0,Room_Type 4,83,2018,10,10,Online,0,0,0,132,0,Cancelled,4,2,October,43383,528
INN32293,2,0,2,2,Meal Plan 1,0,Room_Type 4,150,2018,7,30,Online,0,0,0,123,0,Cancelled,4,2,July,43311,492
INN32294,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Cancelled,3,2,October,43386,315
INN32295,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,5,20,Offline,0,0,0,140,0,Not_Cancelled,2,2,May,43240,280
INN32296,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52,0,Not_Cancelled,2,2,December,43436,104
INN32297,2,0,1,4,Meal Plan 1,0,Room_Type 1,3,2017,8,17,Corporate,0,0,0,119,0,Cancelled,5,2,August,42964,595
INN32298,2,0,2,5,Meal Plan 1,0,Room_Type 4,19,2018,12,28,Online,0,0,0,121,2,Not_Cancelled,7,2,December,43462,847
INN32299,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101,0,Not_Cancelled,3,2,January,43102,303
INN32300,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75,0,Cancelled,1,2,April,43196,75
INN32301,2,0,2,3,Meal Plan 1,0,Room_Type 1,14,2017,10,24,Offline,0,0,0,104,0,Not_Cancelled,5,2,October,43032,520
INN32302,2,2,0,1,Meal Plan 1,0,Room_Type 7,121,2018,8,31,Complementary,0,0,0,0,4,Not_Cancelled,1,4,August,43343,0
INN32303,2,0,1,5,Meal Plan 1,0,Room_Type 1,26,2017,11,3,Online,0,0,0,99,0,Not_Cancelled,6,2,November,43042,594
INN32304,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,12,29,Online,0,0,0,122,1,Not_Cancelled,3,2,December,43463,366
INN32305,1,0,2,3,Not Selected,0,Room_Type 1,5,2017,11,15,Online,0,0,0,73,0,Not_Cancelled,5,1,November,43054,365
INN32306,1,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,70,0,Not_Cancelled,3,1,June,43268,210
INN32307,3,0,2,3,Meal Plan 1,0,Room_Type 1,148,2018,7,21,Online,0,0,0,133,2,Not_Cancelled,5,3,July,43302,665
INN32308,2,0,2,3,Meal Plan 1,0,Room_Type 1,38,2018,1,10,Offline,0,0,0,60,0,Not_Cancelled,5,2,January,43110,300
INN32309,2,0,2,0,Meal Plan 1,1,Room_Type 1,47,2017,12,6,Online,0,0,0,115,1,Not_Cancelled,2,2,December,43075,230
INN32310,2,0,0,3,Not Selected,0,Room_Type 1,70,2018,4,6,Online,0,0,0,86,1,Not_Cancelled,3,2,April,43196,258
INN32311,2,0,1,3,Not Selected,0,Room_Type 1,205,2018,8,4,Online,0,0,0,81,0,Cancelled,4,2,August,43316,324
INN32312,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106,0,Cancelled,4,2,April,43212,424
INN32313,3,0,0,2,Meal Plan 1,0,Room_Type 4,94,2018,6,30,Online,0,0,0,147,0,Cancelled,2,3,June,43281,294
INN32314,2,0,0,3,Not Selected,0,Room_Type 1,308,2018,9,1,Online,0,0,0,69,0,Cancelled,3,2,September,43344,207
INN32315,2,0,0,2,Meal Plan 1,0,Room_Type 1,95,2017,11,27,Online,0,0,0,72,1,Cancelled,2,2,November,43066,144
INN32316,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,27,Offline,1,0,2,75,2,Not_Cancelled,1,2,September,43370,75
INN32317,2,0,1,3,Meal Plan 1,0,Room_Type 1,3,2017,8,31,Offline,0,0,0,47,0,Not_Cancelled,4,2,August,42978,188
INN32318,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,8,13,Online,0,0,0,146,1,Not_Cancelled,4,2,August,42960,584
INN32319,2,0,2,4,Not Selected,0,Room_Type 1,83,2018,11,9,Online,0,0,0,120,2,Not_Cancelled,6,2,November,43413,720
INN32320,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,77,0,Not_Cancelled,3,2,October,43018,231
INN32321,2,2,0,2,Meal Plan 1,0,Room_Type 6,46,2018,11,18,Online,0,0,0,157,0,Not_Cancelled,2,4,November,43422,314
INN32322,2,1,3,7,Meal Plan 1,0,Room_Type 6,65,2018,6,10,Online,0,0,0,215,0,Cancelled,10,3,June,43261,2150
INN32323,1,0,6,15,Meal Plan 1,0,Room_Type 4,17,2018,2,19,Online,0,0,0,103,1,Cancelled,21,1,February,43150,2163
INN32324,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100,0,Cancelled,3,2,September,43359,300
INN32325,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110,0,Cancelled,2,2,April,43207,220
INN32326,2,0,2,1,Meal Plan 1,0,Room_Type 1,88,2018,4,2,Online,0,0,0,87,0,Cancelled,3,2,April,43192,261
INN32327,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,3,31,Online,0,0,0,126,0,Not_Cancelled,2,1,March,43190,252
INN32328,2,2,0,3,Meal Plan 1,0,Room_Type 6,69,2018,7,19,Online,0,0,0,180,2,Not_Cancelled,3,4,July,43300,540
INN32329,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,2018,11,12,Online,0,0,0,72,1,Cancelled,3,2,November,43416,216
INN32330,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110,0,Cancelled,3,2,September,43362,330
INN32331,2,0,2,1,Meal Plan 1,0,Room_Type 4,132,2018,5,15,Online,0,0,0,114,1,Not_Cancelled,3,2,May,43235,342
INN32332,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,2018,11,27,Offline,0,0,0,68,0,Not_Cancelled,6,2,November,43431,408
INN32333,2,0,1,2,Meal Plan 1,0,Room_Type 1,30,2018,2,12,Online,0,0,0,63,1,Not_Cancelled,3,2,February,43143,189
INN32334,2,0,0,4,Meal Plan 1,0,Room_Type 1,7,2018,7,26,Offline,0,0,0,85,0,Not_Cancelled,4,2,July,43307,340
INN32335,1,0,0,1,Meal Plan 1,0,Room_Type 5,3,2018,5,13,Corporate,1,0,14,106,0,Not_Cancelled,1,1,May,43233,106
INN32336,1,0,0,1,Meal Plan 1,1,Room_Type 4,2,2018,6,15,Corporate,1,0,2,119,1,Not_Cancelled,1,1,June,43266,119
INN32337,2,1,0,1,Not Selected,0,Room_Type 1,16,2018,11,23,Online,0,0,0,70,0,Not_Cancelled,1,3,November,43427,70
INN32338,3,0,2,1,Meal Plan 2,0,Room_Type 1,106,2018,8,20,Offline,0,0,0,142,0,Not_Cancelled,3,3,August,43332,426
INN32339,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113,0,Cancelled,4,2,September,43373,452
INN32340,2,0,1,3,Meal Plan 1,0,Room_Type 1,18,2017,8,31,Online,0,0,0,101,1,Cancelled,4,2,August,42978,404
INN32341,2,0,0,4,Not Selected,0,Room_Type 1,93,2018,6,14,Online,0,0,0,129,0,Cancelled,4,2,June,43265,516
INN32342,2,0,0,1,Not Selected,0,Room_Type 1,35,2018,6,21,Online,0,0,0,89,0,Cancelled,1,2,June,43272,89
INN32343,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Online,0,0,0,133,1,Not_Cancelled,1,1,September,42985,133
INN32344,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,8,30,Online,0,0,0,99,0,Cancelled,3,2,August,43342,297
INN32345,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,1,27,Online,0,0,0,73,0,Not_Cancelled,2,2,January,43127,146
INN32346,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2017,12,30,Offline,0,0,0,71,0,Not_Cancelled,4,2,December,43099,284
INN32347,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,85,0,Not_Cancelled,2,2,October,43037,170
INN32348,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,12,29,Online,0,0,0,208,0,Not_Cancelled,1,4,December,43463,208
INN32349,1,0,3,7,Meal Plan 1,0,Room_Type 1,313,2018,12,23,Online,0,0,0,78,0,Cancelled,10,1,December,43457,780
INN32350,2,0,1,1,Meal Plan 1,0,Room_Type 1,75,2017,7,6,Online,0,0,0,76,1,Cancelled,2,2,July,42922,152
INN32351,1,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,8,18,Online,0,0,0,178,1,Not_Cancelled,3,1,August,43330,534
INN32352,2,0,1,0,Meal Plan 1,0,Room_Type 4,8,2018,12,12,Online,0,0,0,114,2,Not_Cancelled,1,2,December,43446,114
INN32353,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,3,18,Offline,0,0,0,70,2,Not_Cancelled,2,2,March,43177,140
INN32354,2,0,0,4,Meal Plan 1,0,Room_Type 1,159,2017,12,29,Offline,0,0,0,70,0,Not_Cancelled,4,2,December,43098,280
INN32355,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,2017,8,5,Offline,0,0,0,70,0,Not_Cancelled,6,2,August,42952,420
INN32356,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91,0,Not_Cancelled,2,2,October,43012,182
INN32357,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,20,Online,0,0,0,169,1,Not_Cancelled,1,2,September,43363,169
INN32358,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52,0,Not_Cancelled,2,2,December,43436,104
INN32359,2,0,2,5,Meal Plan 1,0,Room_Type 1,90,2018,4,15,Online,0,0,0,91,0,Cancelled,7,2,April,43205,637
INN32360,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,2017,10,11,Offline,0,0,0,73,0,Not_Cancelled,4,2,October,43019,292
INN32361,1,0,0,2,Not Selected,0,Room_Type 1,22,2018,9,15,Online,0,0,0,139,2,Not_Cancelled,2,1,September,43358,278
INN32362,2,0,0,4,Meal Plan 1,0,Room_Type 1,67,2018,11,23,Online,0,0,0,88,2,Cancelled,4,2,November,43427,352
INN32363,2,0,1,1,Not Selected,0,Room_Type 1,1,2017,12,28,Online,0,0,0,95,1,Not_Cancelled,2,2,December,43097,190
INN32364,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2017,10,13,Complementary,0,0,0,0,0,Not_Cancelled,1,1,October,43021,0
INN32365,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106,0,Cancelled,3,2,October,43374,318
INN32366,2,0,1,3,Meal Plan 1,0,Room_Type 1,166,2017,10,12,Online,0,0,0,89,2,Not_Cancelled,4,2,October,43020,356
INN32367,2,0,2,2,Meal Plan 1,0,Room_Type 4,82,2018,10,9,Offline,0,0,0,100,0,Not_Cancelled,4,2,October,43382,400
INN32368,2,0,2,1,Meal Plan 1,0,Room_Type 4,21,2018,5,21,Online,0,0,0,156,0,Cancelled,3,2,May,43241,468
INN32369,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115,1,Cancelled,2,2,September,43356,230
INN32370,1,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,10,17,Online,0,0,0,102,0,Cancelled,3,1,October,43390,306
INN32371,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,11,17,Corporate,0,0,0,62,0,Not_Cancelled,1,1,November,43056,62
INN32372,2,0,0,1,Not Selected,0,Room_Type 1,84,2018,12,22,Online,0,0,0,79,0,Cancelled,1,2,December,43456,79
INN32373,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,90,0,Not_Cancelled,3,2,October,43027,270
INN32374,1,0,0,3,Meal Plan 1,1,Room_Type 1,6,2018,5,31,Corporate,1,0,4,69,1,Not_Cancelled,3,1,May,43251,207
INN32375,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Cancelled,3,2,November,43407,267
INN32376,2,0,1,2,Not Selected,0,Room_Type 1,17,2018,1,29,Online,0,0,0,77,1,Not_Cancelled,3,2,January,43129,231
INN32377,1,0,2,3,Meal Plan 1,0,Room_Type 1,40,2018,6,26,Online,0,0,0,111,0,Not_Cancelled,5,1,June,43277,555
INN32378,2,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,11,26,Offline,1,0,4,75,1,Not_Cancelled,1,2,November,43430,75
INN32379,2,1,0,1,Not Selected,0,Room_Type 1,1,2018,8,24,Online,0,0,0,119,2,Not_Cancelled,1,3,August,43336,119
INN32380,2,0,1,0,Meal Plan 1,0,Room_Type 2,6,2017,12,20,Online,0,0,0,77,0,Not_Cancelled,1,2,December,43089,77
INN32381,1,0,0,1,Meal Plan 1,0,Room_Type 5,0,2018,9,8,Complementary,1,0,29,0,4,Not_Cancelled,1,1,September,43351,0
INN32382,2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2017,10,13,Online,0,0,0,126,1,Not_Cancelled,4,2,October,43021,504
INN32383,2,0,1,1,Not Selected,0,Room_Type 1,80,2018,3,5,Online,0,0,0,54,1,Not_Cancelled,2,2,March,43164,108
INN32384,2,0,1,3,Meal Plan 2,0,Room_Type 1,62,2017,7,20,Offline,0,0,0,104,0,Not_Cancelled,4,2,July,42936,416
INN32385,2,0,0,3,Not Selected,0,Room_Type 1,8,2018,11,3,Online,0,0,0,117,1,Not_Cancelled,3,2,November,43407,351
INN32386,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110,0,Cancelled,6,1,July,43287,660
INN32387,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,2,10,Offline,0,0,0,82,0,Not_Cancelled,3,2,February,43141,246
INN32388,3,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,12,11,Online,0,0,0,138,0,Not_Cancelled,1,3,December,43445,138
INN32389,2,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,8,26,Online,0,0,0,137,1,Not_Cancelled,3,2,August,43338,411
INN32390,1,1,2,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,Online,0,0,0,9,0,Not_Cancelled,2,2,October,43019,18
INN32391,2,0,0,1,Meal Plan 1,0,Room_Type 1,44,2018,6,22,Online,0,0,0,87,1,Not_Cancelled,1,2,June,43273,87
INN32392,2,0,2,5,Meal Plan 1,0,Room_Type 1,198,2018,7,1,Online,0,0,0,91,1,Not_Cancelled,7,2,July,43282,637
INN32393,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,7,23,Online,0,0,0,160,2,Not_Cancelled,1,2,July,43304,160
INN32394,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115,1,Cancelled,2,2,July,43311,230
INN32395,2,0,2,7,Meal Plan 1,0,Room_Type 1,60,2017,10,6,Online,0,0,0,89,3,Not_Cancelled,9,2,October,43014,801
INN32396,2,0,0,3,Meal Plan 2,0,Room_Type 1,104,2018,10,25,Online,0,0,0,125,1,Not_Cancelled,3,2,October,43398,375
INN32397,2,0,0,2,Meal Plan 2,0,Room_Type 1,181,2018,12,14,Online,0,0,0,124,0,Not_Cancelled,2,2,December,43448,248
INN32398,1,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,3,8,Corporate,0,0,0,76,0,Not_Cancelled,2,1,March,43167,152
INN32399,2,2,1,1,Meal Plan 1,0,Room_Type 6,15,2018,10,29,Online,0,0,0,220,0,Cancelled,2,4,October,43402,440
INN32400,2,0,1,0,Meal Plan 1,0,Room_Type 1,22,2018,3,20,Online,0,0,0,91,1,Not_Cancelled,1,2,March,43179,91
INN32401,2,1,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,Online,0,0,0,178,0,Cancelled,2,3,October,43395,356
INN32402,3,0,0,3,Meal Plan 1,0,Room_Type 4,160,2018,7,14,Online,0,0,0,138,0,Cancelled,3,3,July,43295,414
INN32403,2,0,1,1,Meal Plan 1,0,Room_Type 1,96,2018,2,13,Online,0,0,0,68,1,Not_Cancelled,2,2,February,43144,136
INN32404,3,0,0,1,Meal Plan 1,0,Room_Type 4,5,2018,7,1,Online,0,0,0,165,0,Not_Cancelled,1,3,July,43282,165
INN32405,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90,0,Cancelled,3,2,June,43275,270
INN32406,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110,0,Cancelled,6,1,July,43287,660
INN32407,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65,1,Not_Cancelled,3,2,May,43240,195
INN32408,2,0,1,4,Meal Plan 1,0,Room_Type 1,174,2018,7,11,Online,0,0,0,91,0,Cancelled,5,2,July,43292,455
INN32409,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Cancelled,3,1,June,43257,330
INN32410,2,0,2,6,Not Selected,0,Room_Type 1,10,2018,1,30,Online,0,0,0,80,0,Not_Cancelled,8,2,January,43130,640
INN32411,2,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,6,23,Online,0,0,0,101,1,Not_Cancelled,1,2,June,43274,101
INN32412,3,0,0,2,Meal Plan 1,0,Room_Type 1,239,2018,10,28,Online,0,0,0,129,0,Cancelled,2,3,October,43401,258
INN32413,2,0,0,1,Meal Plan 1,0,Room_Type 4,65,2018,9,9,Online,0,0,0,149,1,Cancelled,1,2,September,43352,149
INN32414,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,2017,11,4,Offline,0,0,0,60,0,Not_Cancelled,3,2,November,43043,180
INN32415,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75,0,Not_Cancelled,3,2,February,43148,225
INN32416,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,96,0,Not_Cancelled,2,2,June,43269,192
INN32417,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,11,17,Online,0,0,0,75,1,Cancelled,4,2,November,43421,300
INN32418,2,0,1,3,Meal Plan 1,0,Room_Type 1,11,2018,12,5,Online,0,0,0,97,0,Not_Cancelled,4,2,December,43439,388
INN32419,2,0,1,3,Meal Plan 1,0,Room_Type 1,110,2018,5,2,Online,0,0,0,102,2,Not_Cancelled,4,2,May,43222,408
INN32420,3,0,1,2,Meal Plan 1,1,Room_Type 4,25,2018,6,13,Online,0,0,0,142,2,Not_Cancelled,3,3,June,43264,426
INN32421,1,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,70,1,Not_Cancelled,2,1,March,43176,140
INN32422,3,0,2,1,Meal Plan 1,0,Room_Type 4,128,2018,10,29,Online,0,0,0,123,1,Cancelled,3,3,October,43402,369
INN32423,1,0,0,3,Meal Plan 1,0,Room_Type 1,18,2018,1,26,Online,0,0,0,73,0,Not_Cancelled,3,1,January,43126,219
INN32424,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,7,2,Online,0,0,0,151,1,Cancelled,4,2,July,43283,604
INN32425,2,0,0,4,Meal Plan 1,0,Room_Type 1,36,2018,5,11,Online,0,0,0,127,1,Not_Cancelled,4,2,May,43231,508
INN32426,2,1,0,1,Meal Plan 1,0,Room_Type 1,32,2018,3,22,Online,0,0,0,115,2,Not_Cancelled,1,3,March,43181,115
INN32427,1,0,1,0,Meal Plan 1,0,Room_Type 1,30,2018,8,28,Online,0,0,0,104,0,Cancelled,1,1,August,43340,104
INN32428,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,2018,3,18,Online,0,0,0,118,0,Cancelled,2,2,March,43177,236
INN32429,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,2018,3,6,Online,0,0,0,65,1,Not_Cancelled,4,2,March,43165,260
INN32430,3,0,1,1,Meal Plan 1,0,Room_Type 4,32,2018,3,26,Online,0,0,0,159,1,Cancelled,2,3,March,43185,318
INN32431,2,0,1,3,Meal Plan 1,0,Room_Type 4,40,2018,3,21,Online,0,0,0,108,0,Not_Cancelled,4,2,March,43180,432
INN32432,2,0,0,3,Meal Plan 1,0,Room_Type 1,243,2017,9,1,Online,0,0,0,65,0,Cancelled,3,2,September,42979,195
INN32433,2,0,1,2,Not Selected,0,Room_Type 1,31,2018,12,2,Online,0,0,0,88,1,Not_Cancelled,3,2,December,43436,264
INN32434,3,0,0,5,Meal Plan 2,0,Room_Type 4,34,2018,3,15,Online,0,0,0,166,1,Not_Cancelled,5,3,March,43174,830
INN32435,2,0,0,4,Meal Plan 1,1,Room_Type 1,135,2018,10,5,Online,0,0,0,123,1,Not_Cancelled,4,2,October,43378,492
INN32436,2,0,0,4,Not Selected,0,Room_Type 1,6,2018,5,10,Online,0,0,0,129,0,Cancelled,4,2,May,43230,516
INN32437,2,0,2,3,Meal Plan 1,0,Room_Type 4,124,2018,8,7,Offline,0,0,0,97,0,Not_Cancelled,5,2,August,43319,485
INN32438,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,6,20,Corporate,1,0,21,67,1,Not_Cancelled,2,1,June,43271,134
INN32439,2,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,6,8,Offline,0,0,0,110,0,Not_Cancelled,1,2,June,43259,110
INN32440,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,2018,10,19,Offline,0,0,0,86,0,Not_Cancelled,1,2,October,43392,86
INN32441,2,0,0,2,Meal Plan 2,0,Room_Type 1,1,2017,8,14,Offline,0,0,0,102,0,Not_Cancelled,2,2,August,42961,204
INN32442,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,2,13,Online,0,0,0,79,0,Not_Cancelled,1,2,February,43144,79
INN32443,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Cancelled,3,2,November,43408,267
INN32444,3,0,0,2,Meal Plan 1,0,Room_Type 4,29,2018,10,5,Online,0,0,0,201,3,Not_Cancelled,2,3,October,43378,402
INN32445,2,0,1,1,Not Selected,0,Room_Type 1,0,2018,9,19,Online,0,0,0,168,2,Not_Cancelled,2,2,September,43362,336
INN32446,2,0,2,3,Meal Plan 1,0,Room_Type 1,56,2018,7,3,Online,0,0,0,120,2,Not_Cancelled,5,2,July,43284,600
INN32447,2,0,0,2,Meal Plan 2,1,Room_Type 1,12,2018,8,19,Online,0,0,0,188,1,Not_Cancelled,2,2,August,43331,376
INN32448,3,0,1,4,Meal Plan 1,0,Room_Type 4,55,2018,5,11,Online,0,0,0,150,2,Not_Cancelled,5,3,May,43231,750
INN32449,1,0,0,1,Meal Plan 1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,120,0,Not_Cancelled,1,1,October,43387,120
INN32450,2,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,156,1,Cancelled,3,2,September,43360,468
INN32451,2,0,0,2,Not Selected,0,Room_Type 1,121,2018,7,7,Online,0,0,0,112,1,Not_Cancelled,2,2,July,43288,224
INN32452,1,0,1,3,Meal Plan 1,0,Room_Type 4,6,2018,11,14,Corporate,0,0,0,101,0,Not_Cancelled,4,1,November,43418,404
INN32453,3,0,1,2,Meal Plan 1,0,Room_Type 6,2,2018,3,28,Online,0,0,0,148,2,Not_Cancelled,3,3,March,43187,444
INN32454,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2017,11,7,Offline,0,0,0,60,1,Not_Cancelled,4,2,November,43046,240
INN32455,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Offline,0,0,0,56,0,Not_Cancelled,2,1,March,43161,112
INN32456,2,0,1,1,Meal Plan 1,0,Room_Type 1,158,2018,8,13,Online,0,0,0,114,0,Cancelled,2,2,August,43325,228
INN32457,1,0,2,2,Meal Plan 1,0,Room_Type 4,2,2018,10,8,Aviation,1,0,1,110,0,Not_Cancelled,4,1,October,43381,440
INN32458,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,8,10,Online,0,0,0,170,2,Not_Cancelled,2,2,August,43322,340
INN32459,2,0,0,4,Meal Plan 1,0,Room_Type 1,42,2018,11,9,Online,0,0,0,133,1,Not_Cancelled,4,2,November,43413,532
INN32460,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73,0,Not_Cancelled,2,1,November,43059,146
INN32461,2,0,0,2,Meal Plan 1,1,Room_Type 4,63,2017,12,30,Online,0,0,0,133,1,Not_Cancelled,2,2,December,43099,266
INN32462,2,0,2,2,Not Selected,0,Room_Type 1,54,2018,11,18,Online,0,0,0,75,1,Not_Cancelled,4,2,November,43422,300
INN32463,2,0,1,3,Not Selected,0,Room_Type 1,67,2018,4,11,Online,0,0,0,89,0,Cancelled,4,2,April,43201,356
INN32464,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,3,21,Corporate,0,0,0,79,0,Not_Cancelled,1,1,March,43180,79
INN32465,2,0,1,1,Meal Plan 1,0,Room_Type 1,44,2018,11,19,Online,0,0,0,99,1,Cancelled,2,2,November,43423,198
INN32466,2,0,2,3,Not Selected,0,Room_Type 1,38,2018,3,5,Online,0,0,0,52,0,Not_Cancelled,5,2,March,43164,260
INN32467,2,0,2,5,Meal Plan 1,0,Room_Type 1,73,2017,10,11,Online,0,0,0,89,3,Not_Cancelled,7,2,October,43019,623
INN32468,2,0,0,3,Meal Plan 1,0,Room_Type 1,240,2018,8,24,Online,0,0,0,105,1,Cancelled,3,2,August,43336,315
